building_id,damage_grade,damage_grade_n
161709,2,1
650373,2,1
1031891,3,2
649271,2,1
823905,2,1
729952,2,1
545800,3,2
30612,1,0
689088,3,2
462916,3,2
945143,2,1
7220,2,1
430812,2,1
429062,2,1
909342,2,1
661184,2,1
58086,2,1
1051660,2,1
712747,1,0
683384,3,2
963701,2,1
987777,2,1
468233,3,2
812290,3,2
808501,2,1
345440,2,1
431195,1,0
322597,3,2
904682,2,1
398432,3,2
164386,2,1
666734,2,1
621693,2,1
1028343,3,2
41862,2,1
1023123,3,2
53445,2,1
832761,3,2
946928,2,1
52652,2,1
332617,3,2
4459,3,2
241493,2,1
592927,3,2
482648,3,2
136645,2,1
46663,3,2
329135,2,1
527387,2,1
892129,3,2
175031,2,1
15788,2,1
614914,2,1
737997,3,2
520156,2,1
439690,3,2
15640,3,2
307587,3,2
28575,2,1
752207,3,2
211485,3,2
921514,3,2
184718,3,2
3772,2,1
944872,2,1
539191,1,0
811527,2,1
715842,3,2
786167,2,1
963914,2,1
13619,2,1
878875,2,1
709432,3,2
407923,2,1
145587,2,1
137659,2,1
985458,2,1
702999,3,2
886757,2,1
1000775,2,1
173478,2,1
849855,1,0
962075,2,1
676994,3,2
447479,2,1
491514,3,2
497021,3,2
1046109,2,1
615305,2,1
234892,3,2
166823,2,1
161465,3,2
391706,3,2
212944,2,1
425783,2,1
562955,3,2
768985,2,1
354988,3,2
519922,3,2
893626,2,1
840502,3,2
449417,1,0
477721,2,1
595032,3,2
844217,3,2
54074,1,0
936349,3,2
944059,3,2
885829,3,2
975093,3,2
996263,2,1
389495,2,1
703894,2,1
379569,2,1
798012,3,2
980771,3,2
946415,2,1
824846,2,1
9071,3,2
654329,2,1
1022652,1,0
804204,3,2
558544,2,1
41643,2,1
3170,1,0
278700,1,0
808822,3,2
767878,2,1
97750,1,0
164392,2,1
536996,1,0
90754,3,2
251146,2,1
815745,3,2
81647,2,1
319322,3,2
827166,3,2
538204,3,2
27621,1,0
307326,1,0
809694,3,2
1023191,3,2
324502,1,0
522952,2,1
50049,3,2
478298,2,1
712952,3,2
332222,2,1
132720,2,1
270367,2,1
604025,3,2
682953,2,1
612697,1,0
153054,2,1
79940,3,2
346735,3,2
259863,2,1
942036,2,1
868826,3,2
890053,2,1
464830,2,1
1016717,2,1
714786,3,2
202986,2,1
275162,2,1
544255,2,1
564114,3,2
170715,2,1
223815,2,1
17590,2,1
890260,2,1
423677,3,2
825789,2,1
605130,2,1
529810,1,0
1051317,3,2
904094,3,2
599774,3,2
457543,2,1
479642,3,2
733205,2,1
424519,2,1
591091,2,1
837839,3,2
774991,3,2
940489,3,2
734779,2,1
237794,2,1
24525,1,0
713705,2,1
21216,2,1
209991,2,1
27653,3,2
810696,2,1
405228,2,1
339900,3,2
859319,3,2
670142,2,1
281144,2,1
145384,3,2
797389,3,2
512648,3,2
313115,2,1
235137,2,1
793132,3,2
402718,2,1
1020544,3,2
190016,3,2
82259,3,2
820303,2,1
1024174,2,1
776336,1,0
783128,2,1
274640,2,1
971940,2,1
755880,2,1
638860,3,2
553160,3,2
797956,2,1
792011,2,1
494795,2,1
256348,3,2
204150,3,2
560823,2,1
764574,2,1
268120,2,1
653215,2,1
114001,2,1
55087,2,1
315991,1,0
973112,2,1
771454,3,2
345704,3,2
650172,2,1
510541,2,1
397186,2,1
69278,2,1
755918,3,2
980082,2,1
471943,2,1
699763,3,2
370260,3,2
470006,2,1
55457,2,1
993160,2,1
133701,2,1
517564,3,2
502445,3,2
726229,3,2
904770,2,1
701034,1,0
584769,3,2
926022,2,1
907235,3,2
997745,2,1
652049,2,1
438568,2,1
631301,3,2
990160,3,2
795424,2,1
564216,2,1
882411,3,2
97691,2,1
292450,2,1
900740,2,1
116656,3,2
894918,2,1
5195,2,1
731836,3,2
775385,2,1
300210,2,1
372204,2,1
915127,2,1
589679,2,1
268404,2,1
224375,2,1
124165,2,1
755815,1,0
740731,2,1
876445,2,1
757459,2,1
935074,2,1
137283,3,2
344883,3,2
853399,2,1
66834,2,1
15154,3,2
151464,2,1
583273,2,1
623985,3,2
485664,2,1
622178,2,1
625829,3,2
118668,1,0
89087,2,1
759028,2,1
189210,2,1
357584,2,1
979440,2,1
696215,2,1
962501,2,1
440032,2,1
257535,3,2
123716,1,0
960944,2,1
244324,1,0
742118,2,1
305801,1,0
311357,2,1
944358,3,2
902401,3,2
286471,2,1
903594,2,1
607428,2,1
702485,3,2
787554,3,2
780937,2,1
806630,2,1
101508,2,1
325985,3,2
1045760,1,0
1012124,3,2
843304,3,2
891286,2,1
585309,2,1
1048005,2,1
101429,2,1
787908,2,1
198104,2,1
973011,3,2
289760,3,2
478028,3,2
817455,2,1
957070,3,2
302363,3,2
921993,1,0
343823,3,2
1019136,2,1
167503,3,2
650619,2,1
988529,1,0
280990,2,1
188706,2,1
422555,3,2
690397,3,2
816269,2,1
454544,2,1
1008697,3,2
1046087,3,2
363391,2,1
90785,1,0
20801,2,1
719120,3,2
768699,3,2
884022,2,1
707887,2,1
833096,2,1
800464,2,1
487073,2,1
827946,2,1
63396,2,1
557031,3,2
332424,2,1
829226,3,2
981512,2,1
460917,3,2
480269,1,0
167677,3,2
83441,2,1
881117,1,0
811605,3,2
987106,3,2
310787,3,2
537230,1,0
790495,3,2
528397,2,1
356773,3,2
893656,2,1
920411,1,0
280829,3,2
506542,2,1
260215,3,2
744309,2,1
544532,1,0
675094,2,1
270069,3,2
140654,2,1
9837,3,2
37994,2,1
805027,1,0
507758,3,2
533272,2,1
274807,2,1
527485,1,0
720784,2,1
609050,2,1
858654,3,2
482441,3,2
826449,1,0
915405,3,2
686920,3,2
858621,2,1
587060,3,2
693300,2,1
500805,3,2
544433,2,1
883276,2,1
787669,2,1
828380,1,0
956235,2,1
527916,2,1
611983,2,1
700911,2,1
584182,2,1
758495,3,2
263030,3,2
867701,3,2
242459,2,1
294244,3,2
889652,2,1
346565,2,1
557334,2,1
374539,2,1
580711,3,2
524726,3,2
370681,2,1
426014,3,2
821195,3,2
101731,2,1
970906,2,1
863200,2,1
957975,2,1
797585,3,2
535853,2,1
192726,2,1
393177,2,1
2650,3,2
158219,2,1
814754,3,2
618804,2,1
972700,2,1
490116,2,1
1051733,3,2
462388,1,0
599712,2,1
922584,3,2
787238,3,2
277791,3,2
550723,3,2
739465,1,0
1047372,2,1
343927,2,1
207777,2,1
694015,3,2
429553,3,2
343562,2,1
772433,3,2
634711,3,2
46331,3,2
782430,2,1
435725,3,2
1010531,2,1
765951,2,1
346969,3,2
217336,2,1
1035302,3,2
18404,2,1
638526,3,2
510279,3,2
571474,2,1
946395,3,2
19806,3,2
24994,3,2
120970,3,2
650087,3,2
38272,3,2
292568,2,1
565474,3,2
455818,3,2
219687,3,2
434903,2,1
666388,2,1
735242,3,2
745627,2,1
199892,3,2
530704,2,1
486847,2,1
335650,3,2
470457,2,1
974652,3,2
508806,3,2
822147,2,1
489001,2,1
523926,3,2
48581,2,1
513571,2,1
924212,3,2
860171,3,2
206101,2,1
514287,1,0
124543,2,1
727799,2,1
62750,2,1
918810,2,1
1019394,2,1
808398,2,1
521412,3,2
315060,3,2
60775,3,2
1024892,1,0
818365,2,1
630107,2,1
823477,3,2
143699,3,2
553733,3,2
673822,2,1
895964,2,1
495158,3,2
98032,2,1
355951,3,2
604985,2,1
519730,2,1
826070,3,2
880165,2,1
1034917,1,0
580719,2,1
989141,2,1
1000558,3,2
738346,2,1
29331,3,2
302551,3,2
842663,3,2
634747,2,1
462737,2,1
988090,1,0
17612,2,1
955012,2,1
127836,3,2
930451,2,1
728099,2,1
346219,3,2
39298,2,1
112135,2,1
840863,3,2
1013296,1,0
271339,2,1
286235,2,1
32104,1,0
607748,3,2
55775,3,2
1044854,2,1
801714,2,1
469317,2,1
421066,2,1
501803,2,1
623702,2,1
509089,2,1
876944,2,1
775828,2,1
330490,3,2
323280,2,1
1026638,1,0
544399,2,1
282473,2,1
461098,2,1
1031297,3,2
510129,3,2
280719,1,0
293141,2,1
686588,2,1
142056,3,2
705873,2,1
945508,1,0
105388,1,0
31434,2,1
560757,2,1
290729,2,1
236303,3,2
726420,3,2
165169,3,2
307396,2,1
657289,2,1
358317,2,1
121921,2,1
496488,2,1
1013607,2,1
829603,2,1
860200,2,1
486710,3,2
414257,1,0
690191,2,1
325148,1,0
577734,2,1
6439,2,1
706962,2,1
28920,2,1
771857,2,1
574926,2,1
312454,3,2
927719,3,2
712972,2,1
221760,2,1
35923,2,1
984928,2,1
296685,2,1
1024313,2,1
664731,2,1
178900,2,1
779078,3,2
733119,3,2
35336,2,1
36889,2,1
392410,2,1
176897,2,1
11097,3,2
985032,2,1
404930,2,1
449287,3,2
1006088,2,1
252270,1,0
1009552,2,1
388307,2,1
740154,2,1
537995,3,2
750442,3,2
420712,3,2
474313,1,0
860811,2,1
540532,3,2
683496,2,1
633008,2,1
55781,2,1
120846,3,2
594085,2,1
146497,2,1
535358,3,2
760552,3,2
374669,3,2
371459,2,1
508357,1,0
777664,1,0
584451,2,1
179741,3,2
822190,2,1
921727,3,2
138141,3,2
7127,2,1
401930,2,1
769783,3,2
206071,3,2
560051,2,1
58765,2,1
357750,3,2
651760,3,2
1052879,2,1
445247,3,2
650602,1,0
30366,2,1
710955,2,1
1006598,2,1
964648,2,1
577888,2,1
61469,2,1
254395,3,2
594890,2,1
908320,2,1
824001,2,1
651061,1,0
163747,3,2
203307,2,1
119446,1,0
609345,2,1
231010,3,2
811200,3,2
880313,2,1
630104,1,0
567917,1,0
933849,3,2
830100,3,2
182371,2,1
655384,2,1
786691,2,1
222746,2,1
611529,2,1
215562,3,2
3654,2,1
99438,3,2
563867,3,2
453007,1,0
675606,2,1
868802,2,1
834628,2,1
650068,2,1
747344,2,1
738178,3,2
623893,3,2
169851,2,1
150263,3,2
340880,3,2
122680,2,1
764494,2,1
26098,3,2
683981,2,1
451211,3,2
475813,3,2
431465,2,1
454136,2,1
702821,2,1
860349,3,2
696659,2,1
295347,2,1
924231,2,1
437648,2,1
172886,2,1
730818,2,1
337876,3,2
386957,2,1
272218,3,2
799459,2,1
724366,2,1
444319,3,2
77359,2,1
453466,3,2
961265,3,2
176778,1,0
287813,2,1
454998,1,0
161017,2,1
373489,3,2
231441,2,1
34922,2,1
281111,2,1
711867,2,1
540448,3,2
930046,3,2
334836,3,2
582908,3,2
606235,2,1
1035525,1,0
585155,3,2
680323,2,1
4195,1,0
418270,3,2
453609,2,1
123662,2,1
402881,3,2
559064,1,0
439282,2,1
251895,2,1
625558,3,2
295924,2,1
464191,1,0
700982,3,2
799068,3,2
592182,3,2
164287,2,1
967382,3,2
1023215,3,2
65195,3,2
595731,2,1
514251,2,1
728357,2,1
328481,2,1
1042819,2,1
156380,2,1
886241,3,2
870664,3,2
556576,2,1
815743,2,1
811236,3,2
938981,2,1
584987,2,1
836799,2,1
370802,2,1
23676,3,2
970287,3,2
822928,3,2
26044,3,2
348734,2,1
462193,3,2
1003995,2,1
230747,1,0
79899,2,1
603999,3,2
510173,2,1
1003237,2,1
1022130,2,1
803825,3,2
19537,1,0
871980,2,1
1037364,2,1
188307,2,1
662024,2,1
259621,3,2
758142,2,1
818116,3,2
474388,2,1
85302,2,1
505680,3,2
637356,2,1
504900,2,1
91743,3,2
68107,2,1
759011,2,1
329451,2,1
574080,2,1
517712,2,1
176949,2,1
513467,2,1
859222,3,2
60376,3,2
997167,2,1
938334,2,1
246228,3,2
279878,2,1
547341,3,2
253503,2,1
435684,2,1
209639,2,1
758491,2,1
190644,3,2
1052915,3,2
416433,2,1
1010064,3,2
907079,1,0
127100,2,1
61731,2,1
496054,1,0
155984,2,1
686742,3,2
161446,2,1
795683,2,1
912784,3,2
968494,3,2
103036,2,1
917412,2,1
352529,2,1
841721,2,1
353185,2,1
651060,3,2
1035459,2,1
416172,2,1
93730,2,1
424949,1,0
125031,1,0
60375,2,1
738684,3,2
716305,2,1
320625,2,1
271402,2,1
261810,3,2
1043201,3,2
1013758,3,2
184400,2,1
802956,2,1
502619,2,1
428968,2,1
905698,2,1
319541,2,1
811908,3,2
531949,3,2
1050753,2,1
1000787,3,2
1050036,2,1
666793,3,2
836302,2,1
493004,2,1
852130,2,1
168837,2,1
949031,1,0
826917,3,2
545451,1,0
212697,2,1
804471,3,2
755213,3,2
655268,3,2
807591,2,1
261625,2,1
820919,2,1
877759,3,2
439489,3,2
550511,3,2
403563,2,1
573083,2,1
296226,3,2
817608,3,2
950764,2,1
353208,2,1
203053,3,2
979480,3,2
852057,3,2
573096,2,1
2837,2,1
1049967,2,1
498133,3,2
667757,2,1
825349,3,2
504115,3,2
313444,2,1
610879,2,1
254863,3,2
1051146,3,2
607399,2,1
213327,3,2
132284,2,1
46162,2,1
789856,3,2
841738,3,2
168440,3,2
644966,2,1
1032700,2,1
558235,2,1
333359,2,1
200309,3,2
260398,2,1
340972,2,1
722594,3,2
782769,2,1
708629,3,2
261156,2,1
948894,2,1
394979,3,2
878403,2,1
523138,1,0
916892,2,1
55292,3,2
918665,3,2
954494,2,1
381496,2,1
1023172,2,1
957176,3,2
319773,2,1
1006835,3,2
307149,2,1
643585,2,1
923146,2,1
971698,3,2
699755,2,1
221202,3,2
273614,2,1
898962,3,2
560292,2,1
495822,2,1
781791,1,0
217597,2,1
746558,2,1
898914,3,2
749479,1,0
833150,3,2
446530,1,0
638730,1,0
940117,3,2
192745,2,1
608291,2,1
711873,2,1
580780,2,1
136619,2,1
211634,2,1
679006,2,1
278294,3,2
1052078,2,1
644902,3,2
195397,2,1
369933,2,1
468830,1,0
733333,3,2
911141,2,1
321133,2,1
937920,3,2
944646,2,1
976275,2,1
555300,2,1
990137,3,2
875929,3,2
249217,3,2
542029,2,1
277406,3,2
832659,3,2
1047495,3,2
797619,3,2
827797,2,1
88111,2,1
36712,3,2
578485,3,2
1016117,2,1
584450,2,1
548334,2,1
327073,3,2
689550,2,1
33768,2,1
891237,3,2
276231,2,1
955763,2,1
370568,2,1
320662,2,1
910099,1,0
174852,2,1
340906,3,2
443325,2,1
484324,3,2
169816,2,1
601458,2,1
324261,2,1
556544,2,1
809133,3,2
1030799,3,2
625886,3,2
164195,2,1
885292,2,1
798497,2,1
281077,2,1
860598,3,2
590328,1,0
971469,3,2
728154,2,1
912224,2,1
757212,2,1
460150,2,1
629301,2,1
930039,2,1
37901,2,1
936032,2,1
978652,2,1
767082,2,1
900762,2,1
1050519,2,1
301001,2,1
684485,2,1
861279,2,1
669989,2,1
255084,3,2
888473,2,1
223025,2,1
207269,2,1
828818,1,0
867593,2,1
972582,2,1
60920,3,2
1021390,3,2
77083,3,2
651704,2,1
173836,2,1
422296,2,1
305742,2,1
740554,1,0
701148,1,0
986671,3,2
609168,2,1
959386,2,1
534425,2,1
646278,2,1
555599,2,1
321631,3,2
243753,2,1
213917,2,1
116439,2,1
285484,2,1
580728,2,1
808623,2,1
446888,2,1
359525,2,1
513537,3,2
416836,3,2
218160,3,2
454584,3,2
458653,2,1
309913,3,2
1038818,2,1
355405,2,1
826928,3,2
65401,2,1
736795,3,2
378936,2,1
795844,3,2
903350,3,2
782693,2,1
544210,3,2
610224,3,2
472052,3,2
240339,3,2
460844,1,0
582114,2,1
3639,3,2
274364,3,2
617034,2,1
201167,3,2
348034,2,1
195607,3,2
759499,3,2
105114,3,2
484783,3,2
21870,2,1
975947,2,1
415873,3,2
464305,2,1
799142,2,1
1047368,2,1
151028,2,1
413544,3,2
49061,1,0
227161,1,0
602701,2,1
605765,1,0
903015,1,0
352352,3,2
338759,2,1
714302,2,1
384183,2,1
620150,2,1
237289,3,2
217260,2,1
470983,3,2
873538,3,2
386943,1,0
735876,3,2
358418,3,2
407815,3,2
1013259,2,1
816935,1,0
37156,3,2
962300,2,1
538798,2,1
695104,2,1
417100,2,1
493204,2,1
401878,3,2
219833,3,2
1049737,2,1
631042,3,2
591675,3,2
387438,2,1
893389,2,1
989089,3,2
307372,2,1
179476,2,1
543642,2,1
928566,2,1
821180,3,2
723337,2,1
957758,3,2
83816,3,2
918448,2,1
118190,2,1
367273,2,1
829294,3,2
287979,2,1
706864,3,2
624007,2,1
773244,2,1
608629,2,1
227268,3,2
840194,3,2
613949,3,2
726609,2,1
684349,2,1
841701,2,1
378146,2,1
655196,2,1
169958,2,1
45103,2,1
619535,2,1
657094,3,2
878997,2,1
176451,3,2
600455,2,1
934302,3,2
482891,2,1
672396,3,2
931710,2,1
20937,3,2
227565,2,1
323918,2,1
315120,3,2
712892,3,2
997203,2,1
433728,2,1
148856,3,2
248586,2,1
706355,3,2
889502,2,1
340136,3,2
158678,2,1
801739,3,2
997423,2,1
845685,3,2
938868,3,2
339682,1,0
381449,2,1
281960,1,0
433267,1,0
1044014,2,1
785066,2,1
139912,2,1
586191,3,2
425189,3,2
218281,2,1
350383,2,1
120888,2,1
890161,2,1
477499,3,2
9180,2,1
280709,2,1
899237,2,1
230375,2,1
389049,2,1
844305,3,2
494058,3,2
153910,2,1
687650,1,0
799865,2,1
459068,2,1
820398,3,2
426836,2,1
68147,2,1
570230,2,1
833655,2,1
756474,3,2
299883,3,2
487065,2,1
400802,2,1
72308,3,2
300292,2,1
173265,3,2
722631,2,1
830966,2,1
275018,3,2
547217,2,1
191065,2,1
724979,2,1
732876,2,1
961371,3,2
307057,2,1
591292,2,1
1036159,1,0
372657,2,1
864975,2,1
618671,3,2
265150,1,0
938643,2,1
709528,2,1
866330,2,1
960516,1,0
132477,3,2
215668,3,2
616193,3,2
399924,1,0
106013,2,1
222212,2,1
322834,2,1
1000707,3,2
856999,3,2
109917,3,2
184214,3,2
793675,2,1
49615,3,2
661200,2,1
52329,3,2
541392,2,1
638405,2,1
51232,2,1
186796,1,0
996630,2,1
425931,2,1
972069,2,1
105524,2,1
526356,2,1
72792,2,1
614042,3,2
991907,2,1
954713,2,1
872788,2,1
594034,2,1
833492,3,2
744086,3,2
262269,2,1
94826,3,2
499209,2,1
69482,2,1
372366,3,2
258081,1,0
134216,3,2
358692,2,1
1011090,2,1
699391,2,1
242961,2,1
716653,2,1
301642,2,1
158607,1,0
453875,2,1
708003,3,2
60893,2,1
335464,2,1
421881,3,2
273564,3,2
325744,3,2
918674,2,1
444262,1,0
144425,1,0
625475,3,2
936407,2,1
150452,2,1
167423,3,2
840525,2,1
1006332,2,1
711119,3,2
506204,2,1
292032,1,0
347401,3,2
928350,2,1
431457,3,2
715893,2,1
834629,3,2
425301,3,2
268381,3,2
285463,2,1
380356,2,1
935845,1,0
602154,3,2
176739,1,0
484412,2,1
394395,3,2
1038411,3,2
563827,1,0
1010034,3,2
287610,3,2
771792,3,2
262786,1,0
274808,2,1
108554,2,1
949339,3,2
465084,1,0
922131,2,1
83844,3,2
834454,2,1
455905,2,1
14203,3,2
852493,2,1
709757,2,1
609773,3,2
1005441,1,0
406549,2,1
8742,2,1
990580,3,2
229590,2,1
834105,3,2
839695,2,1
944051,2,1
113082,3,2
19555,3,2
964666,2,1
1017592,3,2
576981,2,1
272072,1,0
65696,3,2
109251,3,2
237160,2,1
246828,2,1
303075,2,1
115818,3,2
500549,2,1
420736,1,0
667407,3,2
1961,3,2
822434,3,2
855828,3,2
208147,2,1
484040,3,2
458658,2,1
651091,2,1
226216,3,2
580503,1,0
929904,2,1
881306,2,1
255300,3,2
879876,3,2
456896,1,0
171392,2,1
567513,2,1
163292,1,0
726039,1,0
424790,3,2
409780,2,1
694064,2,1
769830,1,0
430857,3,2
952466,2,1
826196,1,0
342635,1,0
340002,3,2
898127,2,1
866483,2,1
626068,2,1
276954,3,2
552214,2,1
931894,3,2
378219,2,1
273656,2,1
222476,2,1
800302,3,2
605072,2,1
498569,2,1
280076,2,1
1042636,3,2
141732,2,1
1012340,3,2
180210,3,2
319478,2,1
939063,2,1
747449,3,2
120728,3,2
709291,3,2
912686,2,1
172630,2,1
747923,3,2
883872,2,1
734289,3,2
579757,3,2
822776,3,2
974733,3,2
182142,2,1
185686,2,1
858685,3,2
546368,2,1
30143,2,1
451896,1,0
938033,2,1
644887,2,1
507322,2,1
1031318,2,1
272146,3,2
458218,2,1
162187,2,1
929392,2,1
737662,2,1
810556,2,1
936570,2,1
519298,3,2
694872,2,1
463087,2,1
986031,2,1
97305,3,2
265245,2,1
510786,3,2
612592,1,0
683151,2,1
672853,3,2
588149,3,2
593711,1,0
1031893,2,1
921072,2,1
704935,2,1
373403,2,1
745546,1,0
68393,3,2
395917,3,2
195688,2,1
20756,1,0
400716,2,1
331461,3,2
958400,1,0
755859,3,2
593618,3,2
573120,2,1
884156,2,1
422866,2,1
825431,1,0
866204,2,1
382775,2,1
104497,2,1
67290,3,2
686578,2,1
388375,1,0
312217,3,2
737644,1,0
496893,2,1
231347,3,2
870423,3,2
610603,2,1
770312,1,0
180963,2,1
104896,2,1
481354,1,0
746773,2,1
215329,3,2
897124,2,1
832648,3,2
309341,2,1
302412,2,1
524823,3,2
274958,2,1
1003868,2,1
60527,3,2
247744,2,1
605762,2,1
28586,2,1
174229,2,1
921086,2,1
286129,2,1
833140,2,1
279799,2,1
20990,2,1
122980,3,2
506629,2,1
196020,2,1
11487,2,1
160406,1,0
255123,3,2
435889,3,2
35793,2,1
55127,2,1
416133,2,1
569195,3,2
385683,2,1
332402,3,2
640789,1,0
474465,2,1
151138,3,2
344544,1,0
696471,3,2
62695,2,1
326548,2,1
444973,2,1
728626,2,1
117857,3,2
9618,2,1
114477,1,0
654059,2,1
879478,3,2
565030,2,1
97655,2,1
292323,2,1
663986,3,2
306722,2,1
965587,2,1
406066,3,2
610104,2,1
183129,2,1
208608,2,1
436800,2,1
817659,1,0
1028064,2,1
584138,2,1
105994,2,1
206622,3,2
104097,3,2
460391,2,1
358281,2,1
500092,3,2
593008,3,2
588639,2,1
792381,2,1
888491,2,1
96495,2,1
527238,3,2
378613,2,1
976060,2,1
970635,1,0
342179,3,2
683109,3,2
747307,3,2
138813,2,1
914925,2,1
384231,1,0
726843,3,2
1048946,2,1
478348,2,1
668769,3,2
75841,2,1
1047790,1,0
928555,3,2
54615,2,1
663414,2,1
454349,2,1
480356,3,2
619202,2,1
509689,2,1
656832,2,1
576356,2,1
871399,2,1
28363,2,1
40401,2,1
486402,2,1
383819,2,1
412366,2,1
862158,2,1
758811,3,2
701303,3,2
85787,3,2
330218,2,1
439222,3,2
1018451,2,1
625890,3,2
590971,3,2
1048542,1,0
709241,1,0
467357,1,0
271637,2,1
175076,2,1
599940,3,2
945911,3,2
734770,2,1
457386,2,1
475101,1,0
497212,2,1
889943,3,2
916609,2,1
43698,2,1
526596,2,1
578291,2,1
501766,3,2
975951,2,1
477964,2,1
93486,2,1
237781,3,2
210758,2,1
339000,2,1
662227,2,1
766909,3,2
1006531,3,2
316139,3,2
535459,2,1
484319,2,1
405346,3,2
440565,2,1
957943,2,1
100538,1,0
587664,2,1
899764,3,2
597112,3,2
782643,2,1
962188,2,1
722184,3,2
528171,3,2
475237,2,1
473549,3,2
216577,2,1
894048,2,1
377799,3,2
108427,2,1
708032,2,1
94473,2,1
180506,1,0
148433,1,0
847326,3,2
346526,3,2
881552,2,1
22291,2,1
300761,2,1
287784,3,2
417235,3,2
327607,2,1
639995,3,2
83855,3,2
333877,2,1
311256,2,1
982847,2,1
833076,3,2
204414,2,1
327284,2,1
406343,2,1
222823,1,0
992768,2,1
478522,2,1
493350,3,2
922260,2,1
743264,1,0
512048,3,2
1022933,3,2
617880,2,1
661729,2,1
85994,2,1
436204,3,2
94849,2,1
148844,2,1
549177,3,2
1040136,2,1
1002741,2,1
646902,1,0
358081,2,1
482920,2,1
297039,3,2
1009535,3,2
96964,2,1
393985,2,1
629223,2,1
355175,3,2
107691,2,1
387235,2,1
308581,3,2
764043,2,1
65463,2,1
900504,3,2
621161,2,1
407982,2,1
1001864,3,2
863863,3,2
594346,3,2
384426,3,2
169107,2,1
383626,1,0
581974,3,2
444520,2,1
926090,3,2
635913,2,1
783107,3,2
961475,2,1
375554,3,2
287038,3,2
915654,2,1
523208,2,1
94632,2,1
550379,2,1
452949,2,1
1033409,2,1
574028,3,2
645689,2,1
483048,2,1
441664,3,2
859440,2,1
98424,2,1
263354,2,1
492746,1,0
556650,2,1
897643,2,1
754390,1,0
633962,2,1
138221,2,1
127975,3,2
29733,2,1
264502,1,0
159756,2,1
541658,2,1
252425,2,1
893289,2,1
361945,3,2
218798,2,1
1013087,3,2
433625,2,1
812357,2,1
631667,2,1
562549,3,2
976985,2,1
248953,1,0
752555,3,2
299636,2,1
448673,2,1
300,2,1
995060,2,1
922313,2,1
514612,3,2
843538,2,1
200059,3,2
413628,2,1
159314,3,2
831735,3,2
550086,2,1
487448,2,1
582771,2,1
927923,1,0
786483,2,1
894335,2,1
900913,2,1
86752,3,2
37436,2,1
737293,2,1
27266,3,2
231561,2,1
658100,2,1
130691,3,2
487713,3,2
277166,2,1
586492,3,2
973453,3,2
1023646,2,1
488630,2,1
237156,2,1
857131,2,1
531410,2,1
479207,2,1
754860,2,1
44149,1,0
824038,2,1
698776,3,2
491980,2,1
